protein_hash,seq_len,n_res,n_present_atoms,n_chains,is_monomer,mean_plddt,ptm,blob_bytes
a1d3e06a2db12c7577cdb17fe7179e77,88,88,752,1,True,0.6117672324180603,0.44935542345046997,6234
a1d3e326a461d21ca88bbb8e83f19360,88,88,734,1,True,0.7411642074584961,0.6410647034645081,6221
a1d3e345632ee3e5f9446be104793904,88,88,684,1,True,0.685250997543335,0.5964843034744263,5750
a1d3eceef158267529b382836ea44bc2,88,88,688,1,True,0.37455394864082336,0.22240474820137024,5883
a1d3f4fd233f714b9318a1982c3f9e76,88,88,696,1,True,0.35654303431510925,0.1842591017484665,5841
a1d3f8e4fae94491b8b4af3133bcbda1,88,88,706,1,True,0.39312201738357544,0.24935096502304077,5983
a1d3fbdff214ba0097785bec7a55e8dd,88,88,687,1,True,0.702427327632904,0.6466151475906372,5843
a1d3fdc3984c3dc4e5f577e799d4d296,88,88,660,1,True,0.5191680192947388,0.3120284080505371,5694
a1d402f6d81841d860872767cee4b896,88,88,672,1,True,0.4763290286064148,0.3499910831451416,5720
a1d403f8c9b912698db4ed4ccba6e871,88,88,663,1,True,0.48537662625312805,0.323013037443161,5664
a1d4042300a6f292602d4a317fcf9b67,88,88,657,1,True,0.5734120607376099,0.34076836705207825,5594
a1d40805507b32fdefeabc0636606bce,88,88,694,1,True,0.5674943327903748,0.24747677147388458,5899
a1d4092c2690a32065ff9c651f5a6f2b,88,88,671,1,True,0.49010130763053894,0.24470514059066772,5696
a1d409d5f469dfe34a89a793941d11b1,88,88,686,1,True,0.4272992014884949,0.1622585952281952,5707
a1d40b7e6ba7d5638c9c3477c6779370,88,88,675,1,True,0.40688320994377136,0.21771501004695892,5719
a1d40c44e522bc365ea70e742908caa2,88,88,666,1,True,0.5306694507598877,0.24725259840488434,5678
a1d40d948ad6121f708dd5f0fe718c4d,88,88,709,1,True,0.4373933672904968,0.29078009724617004,6030
a1d40e90cf684597ab8764d5574cf9f0,88,88,710,1,True,0.49196043610572815,0.4021715223789215,6049
a1d4113d9cb7582fe9fc15835f0494c3,88,88,694,1,True,0.6087379455566406,0.3361199200153351,5815
a1d4128760e12e7a37c94459f1abdf40,88,88,708,1,True,0.603803277015686,0.35679009556770325,5941
a1d41e7f576a4945528087943c4d471b,88,88,639,1,True,0.47096318006515503,0.21045173704624176,5396
a1d4217a0e5db479b7f2be1d7a176a63,88,88,675,1,True,0.4360909163951874,0.1409485638141632,5653
a1d421ffc5da2548df4a91430816efac,88,88,685,1,True,0.6475839614868164,0.3018481135368347,5721
a1d4244f05662f7713840bc582644a88,88,88,711,1,True,0.5419166088104248,0.2809281349182129,5936
a1d428f01fab4b4094c80112e0b646e3,88,88,725,1,True,0.3339126408100128,0.1014147400856018,6120
a1d42acdc1b3aab09353620e1c18d86d,88,88,682,1,True,0.5034010410308838,0.29389578104019165,5704
a1d42b6561180e4c808d6f4dec261f05,88,88,720,1,True,0.3338589370250702,0.15858598053455353,6108
a1d42bed623b50c4b7ebfa187254633d,88,88,676,1,True,0.35965678095817566,0.18660254776477814,5725
a1d42c7b228ade1b98e920a459fbdcfb,88,88,705,1,True,0.394765168428421,0.12574760615825653,5930
a1d4301272b97313407859f1284e0ef7,88,88,634,1,True,0.3391379117965698,0.16243848204612732,5423
a1d43308c7484ebc42e31fbd8a09020f,88,88,693,1,True,0.7469921112060547,0.6876062154769897,5868
a1d43505dcafa7fbc0da6a9d79bb2f73,88,88,679,1,True,0.6641172170639038,0.554463803768158,5731
a1d435f740afacbfd03075b914938442,88,88,667,1,True,0.44017574191093445,0.14517585933208466,5571
a1d43ac891c1be9d468c8dd751852586,88,88,662,1,True,0.407321572303772,0.2085462361574173,5621
a1d43ae30d286fece33006d1aa061284,88,88,746,1,True,0.7150380611419678,0.2772989571094513,6145
a1d44018cdb870592934a3d3d69cb078,88,88,739,1,True,0.6288387179374695,0.533499002456665,6303
a1d44352b815ded9679d78b02fb616c4,88,88,736,1,True,0.4597725570201874,0.18951323628425598,6139
a1d44565650e419faefdfc92dad82975,88,88,686,1,True,0.5436437726020813,0.4104060232639313,5861
a1d447d9905c5856da2f718485bf46c9,88,88,675,1,True,0.45296522974967957,0.19287152588367462,5673
a1d44999a3f09ba861c54f3af2bb6552,88,88,697,1,True,0.39241287112236023,0.19143518805503845,5971
a1d44c91c28ed5409844f35fa90d3d0e,88,88,735,1,True,0.4207925796508789,0.2210831493139267,6239
a1d44e169ebdfa66e503f4b5279bc6b5,88,88,710,1,True,0.3886539340019226,0.17427973449230194,6021
a1d44ea99d2931a3725be2df7146caa6,88,88,659,1,True,0.42713746428489685,0.251625120639801,5565
a1d45270aefbbf6635423157829474bb,88,88,692,1,True,0.4947355389595032,0.39428919553756714,5883
a1d45324ce695fb9362cb6fc91fb0c5a,88,88,702,1,True,0.5237505435943604,0.30176159739494324,5776
a1d45497ff5f3af2ecf307530afc76b6,88,88,713,1,True,0.603295624256134,0.30071961879730225,5892
a1d457a7901de38811ffba146e56148c,88,88,724,1,True,0.7909298539161682,0.7573328018188477,6100
a1d457a7b445c51b021878722c6895b1,88,88,691,1,True,0.5102460980415344,0.22526533901691437,5857
a1d458adbd8399b45893f64f4595945a,88,88,648,1,True,0.746691882610321,0.5782099366188049,5448
a1d45939a8ad66b88c2b0348365e63bb,88,88,682,1,True,0.8006086945533752,0.7660357356071472,5770
a1d45c70fd78ba8e5b16f27ddfaf71c9,88,88,726,1,True,0.5431101322174072,0.2911354899406433,6087
a1d45f2a6796174e45892bfd9502759b,88,88,657,1,True,0.3630896210670471,0.17367416620254517,5592
a1d45f34ba77411dab93a3918b10d6d4,88,88,682,1,True,0.6046733260154724,0.49336186051368713,5827
a1d461fe44964f9043ca4486d57f049e,88,88,708,1,True,0.6483915448188782,0.3731973469257355,5953
a1d465365cfe752d7073d2c0d48e8f11,88,88,706,1,True,0.390921413898468,0.16105929017066956,5846
a1d466a9cc82ce6ed4824cd5abdd0ecc,88,88,677,1,True,0.546793520450592,0.2628687620162964,5761
a1d469f82908fa7f6cb9ff2986bb6680,88,88,622,1,True,0.547890841960907,0.3147587180137634,5315
a1d46b334c8b466148fc86a4dfc9b48c,88,88,675,1,True,0.37962520122528076,0.18919609487056732,5649
a1d46d6306c100176ffe493712ffc430,88,88,663,1,True,0.48204201459884644,0.2544175386428833,5695
a1d46da707f44ab39766cd34a24c3be9,88,88,745,1,True,0.5023834109306335,0.3192584812641144,6320
a1d473f1a7ef855d83b3328b283a60cf,88,88,707,1,True,0.7577003240585327,0.7300660014152527,5956
a1d4742aa6f08424b0b850371154414d,88,88,667,1,True,0.47610026597976685,0.24729494750499725,5629
a1d474a3fdc3b03185a4e44a8c9d2d60,88,88,690,1,True,0.60245680809021,0.4710237681865692,5824
a1d4765b228e9037f048ebf7a9bc1132,88,88,693,1,True,0.6539230942726135,0.5723128914833069,5824
a1d477e7fd862c517a1ec3892031319d,88,88,719,1,True,0.3995651304721832,0.18398582935333252,6011
a1d3e1c9c3aa9e0d76a614cbaf0e9dc8,89,89,713,1,True,0.6007905006408691,0.4080738127231598,5938
a1d3e1cfaf0a84c0e6053376cb9eddc1,89,89,710,1,True,0.39666783809661865,0.2581881582736969,5978
a1d3e2beb516db04403ce5754f427697,89,89,694,1,True,0.3268759548664093,0.10199873894453049,5579
a1d3e767a8c754d5520ec24ab0ead371,89,89,613,1,True,0.3894658386707306,0.22261649370193481,5266
a1d3e877961806e185c788acb3dd9cf3,89,89,632,1,True,0.5483687520027161,0.40651044249534607,5431
a1d3e9d9e992c17a85db56d5dd7a4600,89,89,692,1,True,0.44904825091362,0.2815873324871063,5917
a1d3eaa7cfecc9c9b0bcf233139cf21d,89,89,658,1,True,0.39400699734687805,0.25336429476737976,5605
a1d3ec413a91a320bf335d9529a8b6da,89,89,727,1,True,0.3441633880138397,0.14382679760456085,6119
a1d3ec9aeed4623d9685d263a3537985,89,89,706,1,True,0.5693179965019226,0.25867316126823425,5915
a1d3efb2b02673e35c25885f00a527a8,89,89,677,1,True,0.25328153371810913,0.10446804761886597,5727
a1d3f0711c6142f090aec1e9cda992f3,89,89,683,1,True,0.37081673741340637,0.1712622493505478,5887
a1d3f5d26fdb51b30665f630bc29623d,89,89,700,1,True,0.5774274468421936,0.4771527647972107,5911
a1d3f64027109d446fadeba476cd9a15,89,89,713,1,True,0.6167935729026794,0.33099013566970825,6040
a1d3fb1cd32d0648074adc63fb6f79a1,89,89,707,1,True,0.34249842166900635,0.15461498498916626,5918
a1d3fd2ec0c5287f1eb718dfa83b96bc,89,89,766,1,True,0.6171008944511414,0.2934907376766205,6156
a1d3fe4eb547af105111aff6b80ff18b,89,89,664,1,True,0.39348360896110535,0.2275797575712204,5664
a1d4049f887dd8b0110954af0ab7bd8b,89,89,728,1,True,0.3785182237625122,0.14002808928489685,5882
a1d404d086b0131d009db53fb416932d,89,89,693,1,True,0.8519446849822998,0.8208701610565186,5865
a1d405c8fe5b7416ba48d05e31d84146,89,89,719,1,True,0.5408568382263184,0.3211750090122223,5810
a1d4082bf7572737663aa96e5e1d75be,89,89,687,1,True,0.3140915334224701,0.13147439062595367,5896
a1d408e203026daa815778d041d44bc0,89,89,707,1,True,0.4392542839050293,0.24103771150112152,6017
a1d40e4d7e269c910f1b45758cd20cde,89,89,705,1,True,0.25496619939804077,0.07585583627223969,5845
b19c96244d64128dba128d63cf2a5f07,104,104,813,1,True,0.7708741426467896,0.7226129174232483,6873
b19c97c375885c1d093f40992d06b1d9,104,104,832,1,True,0.7961201071739197,0.3764384686946869,6917
b19c97c49038487efc7d543063e658c1,104,104,791,1,True,0.428244948387146,0.21969088912010193,6485
b19c9923d8d0ac3cae018d63e4442306,104,104,833,1,True,0.7142918109893799,0.4127826988697052,6947
b19c9c6191ee48cf6e13d8bce608c2b8,104,104,802,1,True,0.3115697205066681,0.15522149205207825,6851
b19c9dde06909790f42432dd76a4b597,104,104,783,1,True,0.5270148515701294,0.4760133624076843,6700
b19ca0d5375dc3b0ab079ccbe01f4daf,104,104,761,1,True,0.46574777364730835,0.2832012474536896,6449
b19ca79f552f1353e150da7ea8bcd58d,104,104,836,1,True,0.2921147048473358,0.09780342131853104,6809
b19caea1eae7322bc15e015c6b135660,104,104,818,1,True,0.3980627655982971,0.2554657757282257,6949
b19caed1b0cd5b7eba1223ca5774e10e,104,104,819,1,True,0.4173849821090698,0.25969070196151733,6816
b19cb354411edf4fb5e7f138db8b6260,104,104,819,1,True,0.5481971502304077,0.4112231731414795,6854
b19cb65a83fa88a167fdaab3d816a6ab,104,104,845,1,True,0.41975709795951843,0.2697223424911499,7069
b19cb945fe82ef05d96344cb1282e128,104,104,741,1,True,0.7802016735076904,0.559661328792572,6219
b19cbb60a99394c41b5aed1e9063f615,104,104,790,1,True,0.5801544189453125,0.5086331963539124,6709
b19cbfc47a5913baccd40f4bb9db497c,104,104,833,1,True,0.6183618307113647,0.30995506048202515,6838
b19cc2b52f792010c3c229ad3f965172,104,104,807,1,True,0.785145103931427,0.7048154473304749,6864
b19cc37c46a2c300571901a90b5d284c,104,104,840,1,True,0.41155630350112915,0.13663898408412933,7019
b19ccc37cfa15fc38c3b006f3657e557,104,104,772,1,True,0.8756539225578308,0.7127856612205505,6427
b19cce9ca567e1015d95ab5bcb1fe1ae,104,104,826,1,True,0.35334575176239014,0.17030149698257446,6922
b19ccf218c1cbdb14a9397f140bf4c25,104,104,741,1,True,0.43939584493637085,0.13962103426456451,6190
b19cd2a00d4fc91a8d3105872f945464,104,104,742,1,True,0.35350608825683594,0.1578081101179123,6317
b19cd3f953b490c01f5a400a0806a183,104,104,814,1,True,0.7679131031036377,0.7156634330749512,6856
b19cd7ae51420a969f7599e322da33c3,104,104,801,1,True,0.3678399920463562,0.1839260756969452,6820
b19ce13f9b3c60596dc457c1f169b606,104,104,779,1,True,0.6192524433135986,0.2701720893383026,6536
b19ce15e6520ffa0ccf63c8d38375962,104,104,784,1,True,0.7048686742782593,0.431491881608963,6611
b19ce1a0cc723b71f2b5d693bb2399c9,104,104,843,1,True,0.49050214886665344,0.35202595591545105,7113
b19ce9be1461b9f978b9e0959725184b,104,104,842,1,True,0.7737243175506592,0.6841124892234802,7070
b19ce9d530784998b65a974352759438,104,104,783,1,True,0.28081631660461426,0.0887114405632019,6474
b19cf41ca6e7dad8841c3731fc4dedbb,104,104,859,1,True,0.7880964875221252,0.6494203805923462,7111
b19cf867e879bc97fa79c1a63abd9f8a,104,104,832,1,True,0.6547902822494507,0.6113784313201904,6928
b19cfb9677fa01ef6e31979bee708085,104,104,816,1,True,0.49117910861968994,0.31729042530059814,6936
b19cfd52d08343d5fb3bc524c8262247,104,104,827,1,True,0.7901797890663147,0.6476699113845825,6905
b19c684a2371e1af4fe4895a3bf82e06,105,105,829,1,True,0.3995402157306671,0.13094177842140198,6905
b19c68f5144050ac680e9ef3878119bd,105,105,805,1,True,0.6125467419624329,0.2785716652870178,6606
b19c6b29f08de8ea7e8b2b502b2fc85e,105,105,842,1,True,0.7835677266120911,0.545096218585968,7134
b19c70dba4deeea80540d9c421bb3382,105,105,786,1,True,0.7312628626823425,0.3807034194469452,6548
b19c757f4e4c5941304ccc6da6b61403,105,105,816,1,True,0.5941585898399353,0.41969624161720276,6779
b19c77b5d4c6580b56fb2a6f16abcbb4,105,105,816,1,True,0.5942539572715759,0.2567673325538635,6760
b19c7b483a18a6f0ffb179056c41f5eb,105,105,802,1,True,0.42816296219825745,0.17713728547096252,6432
b19c7de53dda26b3436637cb92a97f49,105,105,880,1,True,0.3739141821861267,0.13218562304973602,6991
b19c8cd5d5abe673e864ae66a4cedab5,105,105,827,1,True,0.6120352149009705,0.4480278789997101,6953
b19c8d718980b3e683473389d6bd94ec,105,105,706,1,True,0.3950115740299225,0.1826406866312027,5977
b19c8f6f060e673d9222887fa0678bcb,105,105,817,1,True,0.5114692449569702,0.2358960509300232,6758
b19c937fae5bf5c91a0d8b39aaf9341a,105,105,837,1,True,0.520779013633728,0.261455237865448,7002
b19c95c3608f9d2ec4e83b39c1b17158,105,105,823,1,True,0.8747023940086365,0.4329499304294586,6797
b19c9a18c2629b1e63a2281d8f47688a,105,105,796,1,True,0.528626024723053,0.25243082642555237,6666
b19c9a19552015cf369cc3a0dc23932f,105,105,777,1,True,0.34137848019599915,0.1870131641626358,6449
b19c9acbe875d663bb4da3fe3d16995d,105,105,828,1,True,0.501327395439148,0.47219496965408325,7011
b19c9c3620740d75105392fbd29973d2,105,105,841,1,True,0.34942829608917236,0.15744860470294952,7067
b19c9cf19c38994a1da0773a8db2ae5b,105,105,840,1,True,0.41744646430015564,0.14184780418872833,6891
b19c9dd1e1a76d541c25f20a8f5db69f,105,105,833,1,True,0.3625567555427551,0.17027415335178375,6988
b19c9e8a4e64ab3e6af96d15fff21f62,105,105,808,1,True,0.7689789533615112,0.7246115803718567,6759
b19c9ece126fb6949446421949bfff50,105,105,790,1,True,0.2192014902830124,0.08598340302705765,6608
b19ca4071605acc94b8599e5663663bf,105,105,885,1,True,0.6348797678947449,0.2831612229347229,7247
b19ca42e491a5684b979470c56782924,105,105,791,1,True,0.3406813144683838,0.15680339932441711,6433
b19ca6872fce723e4925d79657190243,105,105,847,1,True,0.4423907697200775,0.20524032413959503,6801
b19ca6e3f90dfde6254d9b87c5711a1d,105,105,820,1,True,0.41466671228408813,0.18217657506465912,6792
b19ca99cc0c9b447330fe6c4e90b946f,105,105,834,1,True,0.4463818371295929,0.3271690905094147,7025
b19cabf9a1262ad7acb7200aedd04b4f,105,105,790,1,True,0.47941121459007263,0.2136063128709793,6593
b19cac83668a2bb3b262b342f7db0d92,105,105,819,1,True,0.6723573207855225,0.427329957485199,6846
b19caf5bf35be34b79a6273c04d7f571,105,105,819,1,True,0.3574068248271942,0.1848221719264984,6778
b19cb8e223d77f31ae0e3a02e5adf273,105,105,817,1,True,0.5878986120223999,0.3601425588130951,6761
b19cbdee33113fd0f85e8c5ad1cf10f2,105,105,768,1,True,0.4169982969760895,0.24524515867233276,6548
b19cbf36d3aecc7303307d9d97e3f4b9,105,105,835,1,True,0.409206360578537,0.23710691928863525,7065
b19cc1788d6cee2d40e145a4d5711e02,105,105,781,1,True,0.38221627473831177,0.20025236904621124,6710
b19cc6a8959aedad794c06bac5f77961,105,105,826,1,True,0.5464133024215698,0.40560317039489746,6972
b19cc99a8f1ca79a86e88bf960c2613c,105,105,784,1,True,0.71831214427948,0.5567382574081421,6537
b19cc9ca0fd0c1585e6e8829a67fb66f,105,105,820,1,True,0.4402344822883606,0.3457244038581848,6972
b19cceceefd7b2cebc9e1787d3264410,105,105,867,1,True,0.49747270345687866,0.2480573207139969,7206
b19ccf950f695401816f556827e4428b,105,105,824,1,True,0.41941654682159424,0.27959999442100525,6969
b19ccfd67d15ad626fde62a67e5d8b86,105,105,814,1,True,0.3908008337020874,0.21569949388504028,6891
b19cd2e6bd7f7a04275eacb7309c2d73,105,105,839,1,True,0.5933331251144409,0.307696670293808,6983
b19cdda5e0c2ce43fec6b101fcf8010b,105,105,778,1,True,0.3673572838306427,0.1216927021741867,6340
b19ce11cf608af4f125e6351a7aa6490,105,105,855,1,True,0.6382622122764587,0.36951181292533875,7059
b19ce44b4d161e9587309d6c2f048c3c,105,105,753,1,True,0.5308075547218323,0.3041510581970215,6400
b19cf2b9abdbe18ca3ea36bffbe7687c,105,105,828,1,True,0.6281665563583374,0.5282285809516907,6902
b19cf3c5e0dcaf8fd8a2d1159f8d9528,105,105,913,1,True,0.5925631523132324,0.45796382427215576,7537
b19cf4be6cde5ea79954041d6055f1c4,105,105,860,1,True,0.5711222887039185,0.37670475244522095,7256
b19cf4d3396f6b3142cd552b99f30bda,105,105,823,1,True,0.4571039080619812,0.23115424811840057,6865
b19cf88ae6bf847617cfb6796ec2807b,105,105,885,1,True,0.6269564628601074,0.4587864279747009,7416
b19cf9f16228b47d876dd473eafcb3a0,105,105,786,1,True,0.6859406232833862,0.4240742027759552,6625
b19cfa16e3277e354c88572cd84310eb,105,105,795,1,True,0.7657884359359741,0.6295226812362671,6636
b19cfaa69609e45cda1145467615e7ad,105,105,816,1,True,0.5159481763839722,0.39483851194381714,6799
b19cfc86c5ced53468cfeecd8696dbb8,105,105,832,1,True,0.8924019932746887,0.8735539317131042,6908
b19cfd0aa57d4050e40038bd18deb58b,105,105,837,1,True,0.5012964010238647,0.24779915809631348,7053
b19cfd277dae7b235f36f0c129acf428,105,105,759,1,True,0.6486109495162964,0.421756386756897,6374
b19cfeef97de9ae669cbaf283b2841cf,105,105,772,1,True,0.3077223300933838,0.13009923696517944,6336
b19c7d33c56d0ec46d412dbc2c9593ea,106,106,842,1,True,0.5299720168113708,0.21015140414237976,6970
b19c80156e52c0bcf2d49885594cbd6e,106,106,891,1,True,0.39300644397735596,0.20267492532730103,7220
b19c81755bf6b106998bf90e2f3e2bb9,106,106,804,1,True,0.6236128807067871,0.290380597114563,6558
b19c82f2f48c7c97130aae25002677fc,106,106,824,1,True,0.8217104077339172,0.7178767323493958,6955
b19c86bd1a3860ded29600d4afcbac3f,106,106,877,1,True,0.41878384351730347,0.2613101899623871,7255
b19c88743bea39b2c4883108f97bb36d,106,106,845,1,True,0.46635884046554565,0.26377779245376587,6893
b19c891557aabf0004256fe95f219bff,106,106,857,1,True,0.4841301739215851,0.29154494404792786,7154
b19c8e4171e3256a97775dea23604a12,106,106,797,1,True,0.6205180287361145,0.5691944360733032,6679
b19c8ef9fbbc37df25469babde273a80,106,106,883,1,True,0.43112102150917053,0.25269338488578796,7339
b19c9d393619311e5de9bf380d607f44,106,106,851,1,True,0.7722511887550354,0.7251570820808411,7087
b19c9e9d393d7a2caa44fe2f840dca29,106,106,898,1,True,0.4804952144622803,0.2882724404335022,7492
b19c9f8840a23b28e997ba7d35ed1db8,106,106,819,1,True,0.42347896099090576,0.29951903223991394,6866
b19ca0368ca0bc728fede8ded2b14322,106,106,810,1,True,0.605290412902832,0.28311479091644287,6788
b19ca1c4ce2948a989d61a1d1ec790e0,106,106,881,1,True,0.4971676170825958,0.3101244866847992,7238
b19ca1ee6cb0b19906d3005d2830773e,106,106,831,1,True,0.5920936465263367,0.4365265667438507,6927
b19ca2559a4d132b83171d8e397e1a4d,106,106,828,1,True,0.5073707699775696,0.270797461271286,6971
b19ca67e13c8c9871884fd045ee2a189,106,106,861,1,True,0.445150762796402,0.22362202405929565,6861
b19ca975062d90d29e4902e61b3c3eee,106,106,783,1,True,0.557524561882019,0.25483474135398865,6519
b19cace32ba44b15cd693f5231ba3846,106,106,832,1,True,0.5971618294715881,0.38160592317581177,6891
b19cae537fa66e95cbf187e9f5f411fc,106,106,839,1,True,0.5967342853546143,0.3117576539516449,6923
b19cb0f30d8e3c2ffb026656ee65fc61,106,106,835,1,True,0.8861815929412842,0.8791100382804871,6962
b19cb54f44373d306dd180ace051a382,106,106,828,1,True,0.49060195684432983,0.3597000241279602,7019
b19cb78cbda78529b0c02e14f34aeb63,106,106,834,1,True,0.35534214973449707,0.15883885324001312,6926
b19cbc3460829eae79dba49211f4c494,106,106,889,1,True,0.6825621724128723,0.6384945511817932,7428
b19cc01eb5b3e5d943f57e35ef3e18ac,106,106,825,1,True,0.8348357677459717,0.6616160273551941,6758
b19cc2b97669c354abe9b61e23c92d3a,106,106,811,1,True,0.3259246349334717,0.1272532045841217,6432
b19cc4f539846c1a0002a7f93ac892d2,106,106,818,1,True,0.5078209638595581,0.22332367300987244,6702
b19cc52064001b88a803a21aaba5a5f4,106,106,780,1,True,0.8249987363815308,0.7021335363388062,6506
b19cc8d4994302b748e84a2fa5750b36,106,106,880,1,True,0.4864664673805237,0.32639971375465393,7236
b19cca692016a776d9ff751a2218808b,106,106,811,1,True,0.7461147904396057,0.318439245223999,6637
b19cd7451128993112790c2c147731ea,106,106,811,1,True,0.6025087833404541,0.41081687808036804,6687
b19cd985116f76fcf7e577542e49d121,106,106,770,1,True,0.5389657020568848,0.44160720705986023,6593
b19cdb2f4f395759e44d21928cc1e3c9,106,106,781,1,True,0.5312228202819824,0.42845913767814636,6666
b19ce0d53873c70940b47a36eb55b621,106,106,830,1,True,0.3799613416194916,0.19413943588733673,7051
b19ce24185bbb16cbbacf9a436922030,106,106,806,1,True,0.447654664516449,0.295482337474823,6794
b19ce95ecd7c897be5a513d053e69720,106,106,870,1,True,0.524065375328064,0.3057805001735687,7262
b19cf31fe19c7ab4430e5bab9fd2baf8,106,106,773,1,True,0.25091543793678284,0.07908816635608673,6298
b19cf79640c1b4878dd827c02ff5e2ab,106,106,881,1,True,0.9338399171829224,0.8940786123275757,7267
b19cf8611e28654b21aaf56e0deb78ce,106,106,795,1,True,0.3485909700393677,0.12646664679050446,6635
b19cfb908610d9ab2cb8604b1ed505ba,106,106,849,1,True,0.5150411128997803,0.23362962901592255,7136
b19c67dde20b9a613540fef6158ec097,107,107,823,1,True,0.36297720670700073,0.16054406762123108,6639
b19c69a619df869817c2cfc288147c47,107,107,837,1,True,0.9110500812530518,0.899832546710968,6855
b19c6bb85c3f7d61634c9022d51d2253,107,107,809,1,True,0.5863007307052612,0.22188176214694977,6754
b19c6bdf5ab706bb990c306ff30b9841,107,107,841,1,True,0.7360872030258179,0.5500555634498596,6975
b19c6c97198c5c139d8d439c2f8e2303,107,107,846,1,True,0.5818727612495422,0.2686264216899872,7041
b19c6cd715373dec7552e270e91b9928,107,107,905,1,True,0.32515332102775574,0.14496183395385742,7504
b19c6f67367045976965145d80e538c2,107,107,852,1,True,0.7143954634666443,0.6475673913955688,7179
b19c72162f14f0360d6fa6bb86e330eb,107,107,876,1,True,0.4795786440372467,0.26665645837783813,7332
b19c77296bc8f3f07bdacae13f40bc35,107,107,817,1,True,0.3502352833747864,0.18558484315872192,6869
b19c7b90e44430a1c7a4eb92ffd582fe,107,107,850,1,True,0.438128262758255,0.2169697880744934,7060
b19c7c33db04f3bfa4b6c4b89b59ed76,107,107,782,1,True,0.31095412373542786,0.16238060593605042,6578
b19c7d6f4a2b00528779a87a1423e470,107,107,832,1,True,0.5695688724517822,0.4061089754104614,6992
b19c822ed00ce65dba32e5f464c2b2d3,107,107,804,1,True,0.6252701878547668,0.2931203842163086,6601
b19c848ef5390f2eef381f8b1a4dbc73,107,107,867,1,True,0.647761344909668,0.48520684242248535,7177
b19c874f38d3adee0525424b8cadcb9b,107,107,817,1,True,0.5670319199562073,0.2802286148071289,6761
b19c895f36c34c92b58274c4b2b3231b,107,107,823,1,True,0.4294443428516388,0.18345391750335693,7030
b19c8b66bc5311d7b5757746945b10fc,107,107,781,1,True,0.5964029431343079,0.45671212673187256,6566
b19c8b76e6487bfab0fcb149e5725418,107,107,875,1,True,0.339978963136673,0.16588401794433594,7361
b19c8d89535168b7bd70ecb1fd46c9c0,107,107,857,1,True,0.6989867091178894,0.6106662750244141,7133
b19c8da78e5b4cd381bbe8001c863669,107,107,847,1,True,0.5289235711097717,0.2570112943649292,7083
b19c94a07e8f997de62772e3f0dc9005,107,107,772,1,True,0.5347537994384766,0.30507755279541016,6480
b19c96a9420bf32c492f62647a3010f7,107,107,842,1,True,0.8117168545722961,0.7345213294029236,7120
b19ca6f8dcc3db1219250f959be41892,107,107,807,1,True,0.6470302939414978,0.47309523820877075,6830
b19cab2f27833ae1a56bed6660475f2a,107,107,818,1,True,0.8053335547447205,0.7898707389831543,6894
b19cadf63ea69fe100af7205c81d66f5,107,107,796,1,True,0.7390420436859131,0.6840437650680542,6722
b19cb5ec5e71b1992a8eee2cc63634f2,107,107,807,1,True,0.6029403805732727,0.30487900972366333,6828
b19cb64aede67e689209ffbb50c5d98f,107,107,856,1,True,0.6626139283180237,0.618075966835022,7224
b19cbaa185b67eb46a6abb91a6c9232d,107,107,819,1,True,0.46220681071281433,0.2172582894563675,6526
b19cbdfbfb1cca03e7316ca9bccb1ed0,107,107,914,1,True,0.8298184871673584,0.8150750994682312,7524
b19cc196c2e644cc76cedeee9bfd0816,107,107,883,1,True,0.3205699622631073,0.18976302444934845,7365
b19cc4a094eee3ddfb72ca319a3a2fd7,107,107,843,1,True,0.5273056030273438,0.23116780817508698,6980
b19cc995585ec8a70e2026eb2ed4d9f8,107,107,810,1,True,0.46930384635925293,0.240713968873024,6883
b19cce0e4ba34944012463ee556bebae,107,107,754,1,True,0.7780780792236328,0.5612929463386536,6400
b19cd1186d86dc93e9447b0658c38e77,107,107,824,1,True,0.6241406798362732,0.44056299328804016,7038
b19cd40412f76aa5664516797ef42e9b,107,107,848,1,True,0.7925955653190613,0.7391360998153687,6996
b19cd4177e24a4e46b157dc0ef9b1d96,107,107,875,1,True,0.4965689778327942,0.41159188747406006,7312
b19cd554b1929ff039967ad472f0493f,107,107,873,1,True,0.7532833218574524,0.6988349556922913,7280
b19cd76fb7b703726d2b57a74eb681a3,107,107,843,1,True,0.6468647718429565,0.5945758819580078,7151
b19cdbeeddfbe0029ba017cc4924904e,107,107,850,1,True,0.5971400737762451,0.280577152967453,7041
b19cdccfc497fdf3c40111e0e41b252e,107,107,803,1,True,0.6000468134880066,0.4203168749809265,6637
b19cdf6e55889ef114d802d65cff0789,107,107,854,1,True,0.23920954763889313,0.08832286298274994,6934
b19cdffbf8c96361146df129a894c072,107,107,856,1,True,0.4873184263706207,0.29346442222595215,7174
b19ce9ca37f6a524b399b4b75a7cd2ed,107,107,840,1,True,0.8098512291908264,0.7294540405273438,7020
b19ced3b0f4ade8331650457fdf59521,107,107,787,1,True,0.6644991040229797,0.26200205087661743,6513
b19cf40cda03421b0973c8c25d91a5b9,107,107,818,1,True,0.26960834860801697,0.08163610100746155,6600
b19cf5aa787ec68089da086d0980667f,107,107,830,1,True,0.5038530230522156,0.3858479857444763,7070
b19cfa6782d0d37175a35762229e66f0,107,107,857,1,True,0.4226241707801819,0.3224281668663025,7136
